user_id,registration_import_datetime,user_gender,user_age,user_occupation,user_income_range,referral_code_used,user_income_source,end_of_month_invested_amount,total_buy_amount,total_sell_amount
3971492,2021-09-09 19:22:36,Female,19,Pelajar,< 10 Juta,,Undian,15000,0,0
4001905,2021-09-13 11:12:21,Male,19,Pelajar,< 10 Juta,,Gaji,150000,0,0
3963109,2021-09-07 11:41:26,Female,19,Pelajar,< 10 Juta,,Undian,10000,10000,-110000
3977889,2021-09-04 20:23:10,Male,19,Pelajar,< 10 Juta,,Gaji,200000,100000,-100000
4013961,2021-09-29 11:29:42,Male,19,Pelajar,< 10 Juta,,Dari Orang Tua / Anak,0,0,0
4037495,2021-09-12 18:02:44,Male,19,Pelajar,< 10 Juta,,Gaji,100000,0,0
4083658,2021-09-18 08:57:26,Male,19,Pelajar,< 10 Juta,,Gaji,200000,100000,0
3989187,2021-09-06 13:14:20,Male,19,Pelajar,< 10 Juta,,Undian,4500000,4400000,0
4013328,2021-09-09 16:44:41,Male,19,Pelajar,< 10 Juta,,Gaji,100000,0,0
4003598,2021-09-09 11:22:03,Female,19,Pelajar,< 10 Juta,used referral,Gaji,10000,0,0
4035799,2021-09-12 14:31:56,Male,19,Pelajar,< 10 Juta,used referral,Tabungan,10000,0,0
3978245,2021-09-04 21:42:18,Male,19,Pelajar,< 10 Juta,,Gaji,0,0,0
3975311,2021-09-04 13:17:13,Female,19,Pelajar,< 10 Juta,,Gaji,10000,0,0
4022561,2021-09-11 01:36:53,Female,19,Pelajar,< 10 Juta,,Gaji,200000,0,0
3952809,2021-09-02 14:26:55,Female,19,Pelajar,< 10 Juta,used referral,Undian,900000,750000,0
4088062,2021-09-24 12:00:29,Male,19,Pelajar,< 10 Juta,,Hasil Investasi,40000,30000,0
3954805,2021-09-01 21:42:16,Male,19,Pelajar,< 10 Juta,used referral,Undian,0,0,-10000
4089232,2021-09-18 21:21:52,Female,19,Pelajar,< 10 Juta,,Gaji,100000,0,0
4098569,2021-09-20 00:12:16,Male,19,Others,< 10 Juta,,Undian,250000,150000,0
4103107,2021-09-20 17:09:25,Male,19,Others,< 10 Juta,,Undian,20000,0,0
4053149,2021-09-14 12:17:31,Male,19,Pelajar,< 10 Juta,used referral,Keuntungan Bisnis,0,0,0
3960394,2021-09-02 14:52:39,Male,19,Pelajar,< 10 Juta,used referral,Gaji,0,0,0
3983481,2021-09-05 16:58:00,Female,19,Pelajar,< 10 Juta,,Tabungan,0,0,-100000
4044361,2021-09-13 12:51:46,Male,19,Pelajar,< 10 Juta,used referral,Gaji,0,0,-10000
4095887,2021-09-20 10:53:12,Male,19,Pelajar,< 10 Juta,,Gaji,200000,0,0
4042571,2021-10-20 08:28:42,Male,19,Pelajar,< 10 Juta,,Lainnya,0,0,0
4017260,2021-09-10 08:59:48,Female,19,Pelajar,< 10 Juta,used referral,Undian,0,0,-10000
4040806,2021-09-13 00:52:04,Male,19,Pelajar,< 10 Juta,used referral,Lainnya,0,0,0
3989404,2021-09-07 16:10:42,Female,19,Pelajar,< 10 Juta,,Tabungan,340000,390000,-260000
4024328,2021-09-11 13:15:00,Female,19,Pelajar,< 10 Juta,,Undian,10000,0,0
3993024,2021-09-09 12:27:21,Male,19,Pelajar,< 10 Juta,used referral,Keuntungan Bisnis,725000,65000,0
3984406,2021-09-05 19:29:23,Male,19,Pelajar,< 10 Juta,,Undian,2130000,630000,0
3995616,2021-09-07 09:29:05,Male,19,Pelajar,< 10 Juta,,Gaji,10000,0,0
4039338,2021-09-12 21:58:24,Male,19,Swasta,< 10 Juta,,Gaji,0,0,0
3979094,2021-09-05 00:04:15,Male,19,Others,< 10 Juta,used referral,Keuntungan Bisnis,0,0,0
4051410,2021-09-14 08:28:50,Female,19,Pelajar,< 10 Juta,used referral,Keuntungan Bisnis,0,0,-10000
4020998,2021-09-18 18:04:38,Female,19,Pelajar,< 10 Juta,,Gaji,0,0,0
3984213,2021-10-10 05:48:58,Male,19,Pelajar,< 10 Juta,,Gaji,0,0,0
4097218,2021-09-19 23:05:36,Female,19,Others,< 10 Juta,used referral,Gaji,0,0,0
4110353,2021-09-21 16:02:52,Male,19,Others,< 10 Juta,used referral,Keuntungan Bisnis,100000,0,0
4073822,2021-09-18 09:14:57,Male,19,Pelajar,< 10 Juta,,Gaji,10000,0,0
3986415,2021-09-24 19:02:42,Male,19,Pelajar,< 10 Juta,used referral,Gaji,100000,0,0
4102172,2021-09-22 11:59:39,Female,19,Pelajar,< 10 Juta,used referral,Keuntungan Bisnis,10000,0,0
4034979,2021-09-12 12:39:10,Male,19,Pelajar,< 10 Juta,used referral,Undian,10000,0,0
4087380,2021-09-18 16:28:11,Female,19,Pelajar,< 10 Juta,,Undian,0,0,-100000
4048873,2021-09-13 22:01:38,Male,19,Pelajar,< 10 Juta,used referral,Keuntungan Bisnis,10000,0,0
3986305,2021-10-07 04:37:48,Male,19,Pelajar,< 10 Juta,,Keuntungan Bisnis,0,0,0
4033851,2021-09-12 12:39:11,Male,19,Pelajar,< 10 Juta,used referral,Keuntungan Bisnis,1250000,1050000,0
4107333,2021-09-21 08:00:27,Male,19,Pelajar,< 10 Juta,used referral,Gaji,0,0,0
3971851,2021-09-04 00:20:27,Male,19,Pelajar,< 10 Juta,,Undian,100000,0,0
4072122,2021-09-16 18:03:18,Male,19,Pelajar,< 10 Juta,used referral,Gaji,10000,0,0
3980925,2021-09-10 13:37:17,Male,19,Pelajar,< 10 Juta,,Undian,200000,0,0
4033060,2021-09-12 08:18:51,Male,19,Pelajar,< 10 Juta,used referral,Undian,125000,25000,0
4000847,2021-10-09 06:49:31,Female,19,Pelajar,< 10 Juta,,Gaji,0,0,0
4034580,2021-09-12 12:01:35,Male,19,Pelajar,< 10 Juta,used referral,Tabungan,0,0,-10000
3994148,2021-09-07 11:51:19,Male,19,Pelajar,< 10 Juta,,Lainnya,520000,420000,0
4081889,2021-09-18 12:33:10,Male,19,Pelajar,< 10 Juta,used referral,Tabungan,0,0,0
3953552,2021-09-02 18:50:49,Female,19,Pelajar,< 10 Juta,,Undian,50000,0,0
4070031,2021-09-18 07:56:19,Male,19,Pelajar,< 10 Juta,used referral,Gaji,10000,0,0
4018992,2021-09-12 23:06:46,Female,19,Others,< 10 Juta,used referral,Gaji,0,0,0
4108013,2021-09-21 10:45:45,Male,19,Pelajar,< 10 Juta,,Undian,0,0,0
3959378,2021-09-02 12:40:07,Female,19,Pelajar,< 10 Juta,,Keuntungan Bisnis,0,0,0
3974198,2021-09-04 10:33:11,Male,19,Pelajar,< 10 Juta,used referral,Tabungan,0,0,-10000
4102598,2021-09-20 15:47:00,Male,19,Pelajar,< 10 Juta,,Keuntungan Bisnis,0,0,-11000
3997292,2021-09-07 13:14:10,Male,19,Pelajar,< 10 Juta,,Tabungan,110000,0,0
4086283,2021-09-20 14:42:54,Male,19,Others,< 10 Juta,used referral,Keuntungan Bisnis,0,0,0
4012120,2021-09-09 13:34:25,Male,19,Pelajar,< 10 Juta,used referral,Gaji,0,0,0
4051905,2021-09-14 09:45:31,Male,19,Pelajar,< 10 Juta,used referral,Undian,0,0,-10000
4016968,2021-09-10 12:25:33,Female,19,Pelajar,< 10 Juta,,Undian,0,10000,-20000
4024631,2021-09-11 13:14:55,Male,19,Pelajar,< 10 Juta,used referral,Gaji,0,0,-10000
3996206,2021-09-07 11:10:47,Male,19,Pelajar,< 10 Juta,used referral,Keuntungan Bisnis,0,0,0
3980364,2021-09-05 08:41:58,Male,19,Others,< 10 Juta,used referral,Gaji,0,0,-11000
3952684,2021-09-01 16:50:21,Female,19,Pelajar,< 10 Juta,used referral,Undian,0,0,-10000
4095647,2021-09-19 16:24:34,Female,19,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,0
4012811,2021-09-15 06:57:28,Male,19,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,10000,0,0
4099339,2021-09-20 03:25:37,Male,19,Pelajar,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0,-10000
3964601,2021-09-04 11:06:46,Male,19,Pelajar,Rp 10 Juta - 50 Juta,,Keuntungan Bisnis,50000,50000,-100000
4096531,2021-09-19 18:40:26,Female,19,Pelajar,Rp 10 Juta - 50 Juta,,Undian,0,0,0
4072854,2021-09-16 19:40:56,Male,19,Pelajar,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0,0
4100669,2021-09-20 10:43:48,Male,19,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,10000,0,0
3996574,2021-09-07 11:30:24,Male,19,Pelajar,Rp 10 Juta - 50 Juta,used referral,Undian,100000,0,0
4013103,2021-09-09 16:01:19,Female,19,Pelajar,Rp 10 Juta - 50 Juta,,Undian,0,0,0
4069688,2021-09-16 12:14:33,Male,19,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,25000,0,-5000
3968685,2021-09-03 16:14:50,Male,19,Pelajar,Rp 10 Juta - 50 Juta,,Dari Orang Tua / Anak,0,0,0
4106544,2021-09-21 02:56:13,Male,19,Pelajar,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0,-10000
3978585,2021-09-04 22:36:19,Female,19,Pelajar,Rp 10 Juta - 50 Juta,used referral,Undian,600000,500000,0
4006554,2021-09-08 17:44:37,Male,19,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
4067183,2021-09-16 02:30:43,Male,19,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,5225000,4025000,0
4046541,2021-09-13 17:33:40,Male,19,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,700000,600000,0
4042439,2021-09-13 08:53:16,Male,19,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,0
4096653,2021-09-19 18:58:41,Male,19,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,10000,0,0
3991694,2021-09-06 19:07:09,Male,19,Pelajar,Rp 10 Juta - 50 Juta,,Undian,200000,0,-100000
4096410,2021-09-19 18:01:09,Male,19,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,-10000
4005074,2021-09-08 14:19:10,Male,19,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,0,95000,-125000
4096827,2021-09-19 19:31:09,Male,19,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,300000,0,0
4009107,2021-09-09 00:18:14,Female,19,Pelajar,Rp 10 Juta - 50 Juta,,Dari Orang Tua / Anak,35000,20000,0
3997794,2021-09-13 11:25:15,Male,19,Pelajar,Rp 10 Juta - 50 Juta,,Undian,100000,0,0
4110584,2021-09-21 16:42:37,Male,19,Pelajar,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,10000,0,0
4007990,2021-09-08 21:16:05,Male,19,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,600000,850000,-400000
3983809,2021-09-05 18:12:29,Male,19,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,-10000
4018091,2021-09-10 11:32:34,Male,19,Others,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,0
4094779,2021-09-19 14:23:12,Male,19,Pelajar,Rp 10 Juta - 50 Juta,,Hasil Investasi,10000,0,-10000
4047896,2021-09-13 20:34:18,Male,19,Pelajar,Rp 10 Juta - 50 Juta,,Undian,130000,0,0
3969125,2021-09-04 14:42:49,Male,19,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,0,0,-10000
4024211,2021-09-11 14:02:06,Female,19,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,-10000
4051306,2021-09-14 08:07:17,Female,19,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,-10000
3990927,2021-09-06 17:12:01,Female,19,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,100000,0,0
4096123,2021-09-19 17:18:59,Male,19,Others,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,0
4017098,2021-09-10 08:40:12,Male,19,Pelajar,Rp 10 Juta - 50 Juta,used referral,Hasil Investasi,0,0,0
4059561,2021-09-15 12:27:29,Male,19,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,300000,200000,0
4027832,2021-09-11 16:28:45,Male,19,Pelajar,Rp 10 Juta - 50 Juta,used referral,Undian,0,0,-10000
3990061,2021-09-06 15:15:20,Male,19,Others,Rp 10 Juta - 50 Juta,,Lainnya,11121,0,-166879
3973544,2021-09-04 08:46:15,Male,19,Others,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,0
4106469,2021-09-21 02:13:08,Male,19,Others,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,10000,0,0
4020842,2021-09-10 19:57:28,Male,19,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,500000,0,0
3976688,2021-09-04 17:47:12,Male,19,Pengusaha,Rp 10 Juta - 50 Juta,used referral,Hasil Investasi,0,0,-10000
3978488,2021-09-04 22:17:33,Male,19,Pelajar,Rp 10 Juta - 50 Juta,used referral,Undian,0,0,-500000
4017929,2021-09-14 18:34:31,Female,19,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,180000,70000,0
4050187,2021-09-14 02:03:28,Male,19,Pelajar,Rp 10 Juta - 50 Juta,,Keuntungan Bisnis,0,0,0
4022788,2021-09-11 02:59:12,Male,19,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,15000,0,0
4047417,2021-09-13 19:21:37,Female,19,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,-10000
4036618,2021-09-12 16:01:10,Female,19,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,0,0,0
4024686,2021-09-11 13:14:53,Male,19,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,250000,110000,0
4030984,2021-09-12 12:48:07,Male,19,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Gaji,0,0,-10000
4064581,2021-09-15 19:24:55,Male,19,Others,> Rp 50 Juta - 100 Juta,used referral,Hasil Investasi,0,50000,-102000
4077174,2021-09-17 11:30:48,Male,19,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,300000,0,0
3988824,2021-09-09 23:29:58,Male,19,Pelajar,> Rp 50 Juta - 100 Juta,,Gaji,360000,10000,0
3982770,2021-09-05 15:12:38,Female,19,Pelajar,> Rp 50 Juta - 100 Juta,,Keuntungan Bisnis,10000,0,0
3775643,2021-08-06 14:59:49,Male,19,Pelajar,< 10 Juta,used referral,Undian,235000,125000,0
3804407,2021-08-10 09:31:33,Female,19,Pelajar,< 10 Juta,used referral,Undian,30000,20000,0
3882461,2021-08-22 20:54:59,Female,19,Others,< 10 Juta,,Gaji,100000,0,0
3804993,2021-08-10 11:38:08,Female,19,Pelajar,< 10 Juta,,Undian,30000,20000,0
3740736,2021-08-02 14:21:57,Male,19,Pelajar,< 10 Juta,,Undian,1000000,1000000,-100000
3824140,2021-08-13 12:32:42,Female,19,Pelajar,Rp 10 Juta - 50 Juta,used referral,Undian,400000,300000,0
3819149,2021-08-12 15:20:45,Male,19,Pelajar,< 10 Juta,,Undian,210000,260028,-150028
3807447,2021-08-10 19:25:53,Female,19,Pelajar,< 10 Juta,,Undian,5565000,5165000,-300000
3882272,2021-08-23 11:58:05,Male,19,Pelajar,< 10 Juta,,Undian,100000,0,0
3888079,2021-08-23 17:21:24,Male,19,Pelajar,< 10 Juta,used referral,Undian,10000,0,0
3185032,2021-08-14 19:52:53,Male,19,Pelajar,< 10 Juta,used referral,Undian,550000,550000,-5000000
3750545,2021-08-04 09:07:23,Male,19,Pelajar,< 10 Juta,used referral,Undian,75000,35000,-60000
3818578,2021-08-16 15:10:35,Male,19,Pelajar,> Rp 1 Miliar,,Keuntungan Bisnis,0,0,-100000
3768967,2021-08-06 07:29:26,Male,19,Pelajar,< 10 Juta,,Undian,25000,0,0
3803920,2021-08-10 07:49:03,Male,19,Pelajar,Rp 10 Juta - 50 Juta,,Keuntungan Bisnis,0,0,-500000
3264958,2021-08-04 09:07:24,Male,19,Pelajar,Rp 10 Juta - 50 Juta,,Undian,300000,90000,0
3836909,2021-08-22 16:48:11,Female,19,Pelajar,< 10 Juta,,Gaji,100000,0,0
2122555,2021-08-17 18:47:17,Female,19,Pelajar,< 10 Juta,,Undian,225000,200000,0
3849075,2021-08-17 10:42:09,Female,19,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,10000,0,0
3871129,2021-08-23 18:45:22,Female,19,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,200000,0,0
3816452,2021-08-13 11:50:25,Male,19,Pelajar,< 10 Juta,used referral,Undian,200000,10000,0
1993063,2021-08-14 13:56:04,Male,19,Pelajar,< 10 Juta,,Gaji,400000,300000,0
3823153,2021-08-13 09:36:00,Male,19,Pelajar,< 10 Juta,used referral,Gaji,160000,40000,0
3783506,2021-08-07 10:37:54,Male,19,Pelajar,< 10 Juta,,Undian,0,200000,-230000
3838289,2021-08-15 17:59:42,Male,19,Pelajar,< 10 Juta,used referral,Undian,840000,1020000,-300000
3502513,2021-08-23 12:44:32,Male,19,Pelajar,< 10 Juta,,Undian,100000,0,0
3880044,2021-08-23 08:30:48,Male,19,Pelajar,< 10 Juta,,Undian,0,0,0
3739882,2021-08-02 11:11:01,Female,19,Others,< 10 Juta,,Lainnya,100000,50000,-120000
3836434,2021-08-15 12:41:35,Female,19,Pelajar,< 10 Juta,,Dari Orang Tua / Anak,10000,0,0
3805618,2021-08-10 13:15:58,Male,19,Pelajar,< 10 Juta,,Tabungan,20000,0,0
3746732,2021-08-03 15:32:49,Female,19,Pelajar,< 10 Juta,used referral,Undian,160000,0,0
3328976,2021-08-03 09:57:46,Male,19,Pelajar,< 10 Juta,,Undian,100000,150000,-150000
3871241,2021-08-20 23:22:08,Female,19,Pelajar,< 10 Juta,,Lainnya,230000,120000,0
3870737,2021-08-20 23:06:26,Female,19,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
3799545,2021-08-09 13:51:12,Male,19,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,950000,800000,0
3836692,2021-08-15 12:49:26,Male,19,Others,< 10 Juta,,Tabungan,0,0,-200000
3795132,2021-08-08 21:07:31,Female,19,Pelajar,< 10 Juta,,Undian,100000,0,0
3758719,2021-08-05 13:19:17,Female,19,Pelajar,< 10 Juta,used referral,Gaji,10000,0,0
3034250,2021-10-01 11:08:07,Female,19,Pelajar,< 10 Juta,,Keuntungan Bisnis,0,0,0
3630735,2021-09-24 14:13:48,Male,19,Pelajar,< 10 Juta,,Undian,0,0,0
3846826,2021-08-18 08:38:59,Female,19,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,1735500,1775500,-240000
3892402,2021-08-24 12:08:37,Female,19,Pelajar,< 10 Juta,,Gaji,20800,0,-89200
3786656,2021-08-07 17:38:38,Female,19,Pelajar,< 10 Juta,,Dari Orang Tua / Anak,0,27000,-47000
3818499,2021-08-12 13:12:41,Male,19,Pelajar,> Rp 50 Juta - 100 Juta,,Keuntungan Bisnis,100000,0,0
3887922,2021-08-23 16:36:23,Female,19,Pelajar,< 10 Juta,,Undian,100000,80000,0
3780166,2021-08-06 22:49:17,Male,19,Pelajar,Rp 10 Juta - 50 Juta,,Gaji,0,100000,-170000
1713391,2021-08-08 19:49:21,Male,19,Pelajar,< 10 Juta,,Undian,0,0,-100000
3857041,2021-08-18 17:20:15,Female,19,Pelajar,< 10 Juta,used referral,Undian,1000000,0,0
3801213,2021-08-09 21:47:13,Female,19,Pelajar,< 10 Juta,,Keuntungan Bisnis,100000,0,0
3766693,2021-08-05 23:51:10,Male,19,Pelajar,< 10 Juta,used referral,Gaji,30000,0,0
3897486,2021-08-24 23:38:06,Female,19,Pelajar,Rp 10 Juta - 50 Juta,used referral,Tabungan,0,0,-10000
3648847,2021-08-06 18:19:34,Female,19,Others,< 10 Juta,,Keuntungan Bisnis,10000,0,0
3112556,2021-08-08 00:52:49,Male,19,Pelajar,< 10 Juta,,Dari Orang Tua / Anak,10787,500000,-989213
3739004,2021-08-02 07:48:30,Female,19,Pelajar,< 10 Juta,,Undian,30000,20000,0
3790186,2021-08-08 05:22:44,Male,19,Pelajar,< 10 Juta,used referral,Undian,30000,20000,0
3870271,2021-08-20 20:09:11,Male,19,Pelajar,< 10 Juta,used referral,Lainnya,0,0,0
3761187,2021-08-05 19:38:20,Male,19,Pelajar,< 10 Juta,,Hasil Investasi,20000,0,0
4394726,2021-10-21 11:07:26,Male,19,Others,< 10 Juta,,Dari Orang Tua / Anak,0,0,0
4255513,2021-10-08 01:46:54,Female,19,Pelajar,< 10 Juta,,Dari Orang Tua / Anak,0,0,0
4291007,2021-10-11 09:16:40,Male,19,Pelajar,< 10 Juta,used referral,Dari Orang Tua / Anak,0,0,0
4338250,2021-10-15 20:35:08,Male,19,Pelajar,< 10 Juta,,Dari Orang Tua / Anak,0,0,0
4266739,2021-10-08 22:41:58,Male,19,Pelajar,< 10 Juta,used referral,Gaji,0,0,0
4338412,2021-10-16 23:20:25,Male,19,Pelajar,< 10 Juta,,Keuntungan Bisnis,0,0,0
4397900,2021-10-21 15:36:51,Male,19,Pelajar,< 10 Juta,,Dari Orang Tua / Anak,0,0,0
4312226,2021-10-13 12:39:56,Female,19,Pelajar,< 10 Juta,,Gaji,0,0,0
4382957,2021-10-23 14:39:50,Female,19,Pelajar,< 10 Juta,,Gaji,0,0,0
4254487,2021-10-07 22:55:31,Female,19,Pelajar,< 10 Juta,used referral,Dari Orang Tua / Anak,0,0,0
4258836,2021-10-09 00:34:54,Male,19,Pelajar,< 10 Juta,,Tabungan,0,0,0
4264057,2021-10-08 17:26:06,Male,19,Pelajar,< 10 Juta,used referral,Hasil Investasi,0,0,0
4346204,2021-10-17 03:45:09,Male,19,Pelajar,< 10 Juta,,Gaji,0,0,0
4343201,2021-10-16 22:26:42,Female,19,Others,< 10 Juta,,Dari Orang Tua / Anak,0,0,0
4362011,2021-10-18 11:29:08,Male,19,Pelajar,< 10 Juta,used referral,Gaji,0,0,0
4261204,2021-10-08 13:02:37,Female,19,Pelajar,< 10 Juta,used referral,Lainnya,0,0,0
4277256,2021-10-09 22:28:30,Male,19,Pelajar,< 10 Juta,,Dari Orang Tua / Anak,0,0,0
4325010,2021-10-14 16:10:28,Male,19,Pelajar,< 10 Juta,used referral,Hasil Investasi,0,0,0
4382804,2021-10-20 09:49:17,Male,19,Pelajar,< 10 Juta,,Keuntungan Bisnis,0,0,0
4393727,2021-10-21 09:58:29,Male,19,Pelajar,< 10 Juta,used referral,Gaji,0,0,0
4312712,2021-10-14 13:30:04,Male,19,Pelajar,< 10 Juta,,Dari Orang Tua / Anak,0,0,0
4307349,2021-10-12 23:20:33,Female,19,Pelajar,< 10 Juta,,Lainnya,0,0,0
4250791,2021-10-07 18:39:23,Female,19,Pelajar,< 10 Juta,,Gaji,0,0,0
4362074,2021-10-18 11:11:04,Female,19,Pelajar,< 10 Juta,,Gaji,0,0,0
4372545,2021-10-19 15:05:31,Male,19,Others,< 10 Juta,used referral,Gaji,0,0,0
4297199,2021-10-26 18:21:54,Male,19,Pelajar,< 10 Juta,,Dari Orang Tua / Anak,0,0,0
4371731,2021-10-19 12:50:35,Male,19,Pelajar,< 10 Juta,used referral,Dari Orang Tua / Anak,0,0,0
4394211,2021-10-21 10:12:21,Female,19,Pelajar,< 10 Juta,used referral,Dari Orang Tua / Anak,0,0,0
4378853,2021-10-19 22:03:30,Female,19,Pelajar,< 10 Juta,,Gaji,0,0,0
4297868,2021-10-21 12:16:48,Female,19,Pelajar,< 10 Juta,,Gaji,0,0,0
4255437,2021-10-08 01:12:52,Female,19,Pelajar,< 10 Juta,,Dari Orang Tua / Anak,0,0,0
4307104,2021-10-12 22:32:45,Male,19,Pelajar,< 10 Juta,,Dari Orang Tua / Anak,0,0,0
4290456,2021-10-11 09:16:41,Male,19,Pelajar,< 10 Juta,used referral,Dari Orang Tua / Anak,0,0,0
4367712,2021-10-18 23:37:49,Female,19,Pelajar,< 10 Juta,used referral,Tabungan,0,0,0
4339646,2021-10-15 22:17:50,Female,19,Pelajar,< 10 Juta,,Dari Orang Tua / Anak,0,0,0
4329630,2021-10-15 08:20:04,Female,19,Pelajar,< 10 Juta,used referral,Dari Orang Tua / Anak,0,0,0
4392830,2021-10-21 07:12:59,Male,19,Pelajar,< 10 Juta,used referral,Gaji,0,0,0
4408299,2021-10-22 16:21:13,Male,19,Pelajar,< 10 Juta,,Lainnya,0,0,0
4374549,2021-10-19 14:34:42,Male,19,Pelajar,< 10 Juta,used referral,Gaji,0,0,0
4303697,2021-10-12 14:58:53,Female,19,IRT,< 10 Juta,used referral,Dari Suami / istri,0,0,0
4253432,2021-10-07 22:55:42,Female,19,Pelajar,< 10 Juta,,Dari Orang Tua / Anak,0,0,0
4281424,2021-10-10 13:30:13,Male,19,Pelajar,< 10 Juta,used referral,Gaji,0,0,0
4286709,2021-10-10 20:47:27,Male,19,Pelajar,< 10 Juta,,Dari Orang Tua / Anak,0,0,0
4401736,2021-10-22 00:55:27,Female,19,Pelajar,< 10 Juta,,Dari Orang Tua / Anak,0,0,0
4381882,2021-10-20 07:43:13,Male,19,Pelajar,< 10 Juta,,Dari Orang Tua / Anak,0,0,0
4299358,2021-10-12 03:34:33,Male,19,Pelajar,< 10 Juta,used referral,Gaji,0,0,0
4254427,2021-10-15 18:44:26,Female,19,Pelajar,< 10 Juta,,Dari Orang Tua / Anak,0,0,0
4290082,2021-10-11 07:20:16,Female,19,Pelajar,< 10 Juta,,Gaji,0,0,0
4258217,2021-10-08 08:35:53,Male,19,Pelajar,< 10 Juta,,Dari Orang Tua / Anak,0,0,0
4388994,2021-10-21 14:31:42,Male,19,Pelajar,< 10 Juta,used referral,Gaji,0,0,0
4294348,2021-10-11 16:55:53,Female,19,Pelajar,< 10 Juta,,Dari Orang Tua / Anak,0,0,0
4371461,2021-10-19 21:00:05,Male,19,Pelajar,< 10 Juta,,Gaji,0,0,0
4399594,2021-10-21 19:11:24,Male,19,Pelajar,< 10 Juta,,Dari Orang Tua / Anak,0,0,0
4276748,2021-10-09 22:06:41,Male,19,Pelajar,< 10 Juta,used referral,Dari Orang Tua / Anak,0,0,0
4318365,2021-10-14 00:43:07,Male,19,Pelajar,< 10 Juta,used referral,Gaji,0,0,0
4294270,2021-10-12 11:13:05,Female,19,Others,< 10 Juta,,Dari Orang Tua / Anak,0,0,0
4318477,2021-10-14 01:04:59,Male,19,Pelajar,< 10 Juta,used referral,Dari Orang Tua / Anak,0,0,0
4264977,2021-10-08 19:04:12,Female,19,Pelajar,< 10 Juta,,Gaji,0,0,0
4320751,2021-10-15 22:17:53,Male,19,Pelajar,< 10 Juta,,Dari Orang Tua / Anak,0,0,0
4259509,2021-10-08 10:55:21,Female,19,Pelajar,< 10 Juta,,Dari Orang Tua / Anak,0,0,0
4251525,2021-10-07 22:55:44,Male,19,Pelajar,< 10 Juta,used referral,Gaji,0,0,0
4409771,2021-10-22 19:30:57,Male,19,Pelajar,< 10 Juta,used referral,Keuntungan Bisnis,0,0,0
4308097,2021-10-13 01:44:29,Female,19,Pelajar,< 10 Juta,used referral,Gaji,0,0,0
4397036,2021-10-21 13:56:43,Female,19,Pelajar,< 10 Juta,used referral,Gaji,0,0,0
4341276,2021-10-17 00:07:58,Female,19,Pelajar,< 10 Juta,,Gaji,0,0,0
4397915,2021-10-21 16:23:20,Female,19,Pelajar,< 10 Juta,used referral,Keuntungan Bisnis,0,0,0
4254603,2021-10-07 22:55:29,Male,19,Pelajar,< 10 Juta,,Gaji,0,0,0
4390988,2021-10-21 00:02:33,Male,19,Pelajar,< 10 Juta,used referral,Lainnya,0,0,0
4326198,2021-10-15 07:57:57,Male,19,Pelajar,< 10 Juta,used referral,Gaji,0,0,0
